4,française,adj,met,v,Yahoo,np,!,ponctw,XX,XX,B-org.
5,met,v,Yahoo,np,!,ponctw,XX,XX,XX,XX,I-org.
0,XX,XX,XX,XX,au,prep,pied,nc,du,prep,I-org.
1,XX,XX,au,prep,pied,nc,du,prep,mur,nc,I-org.
2,au,prep,pied,nc,du,prep,mur,nc,POINT,ponctw,I-org.
3,pied,nc,du,prep,mur,nc,POINT,ponctw,XX,XX,I-org.
4,du,prep,mur,nc,POINT,ponctw,XX,XX,XX,XX,I-org.
0,XX,XX,XX,XX,demande,v,à_la,adv,société,nc,I-org.
1,XX,XX,demande,v,à_la,adv,société,nc,américaine,adj,I-org.
2,demande,v,à_la,adv,société,nc,américaine,adj,de,prep,I-org.
3,à_la,adv,société,nc,américaine,adj,de,prep,rendre,v,I-org.
4,société,nc,américaine,adj,de,prep,rendre,v,impossible,adj,I-org.
5,américaine,adj,de,prep,rendre,v,impossible,adj,l',det,I-org.
6,de,prep,rendre,v,impossible,adj,l',det,accès,nc,I-org.
7,rendre,v,impossible,adj,l',det,accès,nc,pour,prep,I-org.
8,impossible,adj,l',det,accès,nc,pour,prep,les,det,I-org.
9,l',det,accès,nc,pour,prep,les,det,internautes,nc,I-org.
10,accès,nc,pour,prep,les,det,internautes,nc,français,adj,I-org.
11,pour,prep,les,det,internautes,nc,français,adj,à,prep,I-org.
12,les,det,internautes,nc,français,adj,à,prep,son,det,I-org.
13,internautes,nc,français,adj,à,prep,son,det,site,nc,I-org.
14,français,adj,à,prep,son,det,site,nc,de,prep,I-org.
15,à,prep,son,det,site,nc,de,prep,vente,nc,I-org.
16,son,det,site,nc,de,prep,vente,nc,aux,prep,I-org.
17,site,nc,de,prep,vente,nc,aux,prep,enchères,nc,I-org.
18,de,prep,vente,nc,aux,prep,enchères,nc,qui,prorel,I-org.
19,vente,nc,aux,prep,enchères,nc,qui,prorel,propose,v,I-org.
20,aux,prep,enchères,nc,qui,prorel,propose,v,notamment,adv,I-org.
21,enchères,nc,qui,prorel,propose,v,notamment,adv,des,prep,I-org.
22,qui,prorel,propose,v,notamment,adv,des,prep,objets,nc,I-org.
23,propose,v,notamment,adv,des,prep,objets,nc,nazis,adj,I-org.
24,notamment,adv,des,prep,objets,nc,nazis,adj,POINT,ponctw,I-org.
25,des,prep,objets,nc,nazis,adj,POINT,ponctw,XX,XX,I-org.
26,objets,nc,nazis,adj,POINT,ponctw,XX,XX,XX,XX,I-org.
0,XX,XX,XX,XX,Yahoo,np,!,ponctw,XX,XX,B-org.
1,XX,XX,Yahoo,np,!,ponctw,XX,XX,XX,XX,I-org.
0,XX,XX,XX,XX,était,v,assigné,v,en,prep,I-org.
1,XX,XX,était,v,assigné,v,en,prep,justice,nc,I-org.
2,était,v,assigné,v,en,prep,justice,nc,par,prep,I-org.
3,assigné,v,en,prep,justice,nc,par,prep,la,det,I-org.
4,en,prep,justice,nc,par,prep,la,det,ligue,nc,I-org.
5,justice,nc,par,prep,la,det,ligue,nc,internationale,adj,I-org.
6,par,prep,la,det,ligue,nc,internationale,adj,contre,prep,B-org.
7,la,det,ligue,nc,internationale,adj,contre,prep,le,det,I-org.
8,ligue,nc,internationale,adj,contre,prep,le,det,racisme,nc,I-org.
9,internationale,adj,contre,prep,le,det,racisme,nc,et,coo,I-org.
10,contre,prep,le,det,racisme,nc,et,coo,l',det,I-org.
11,le,det,racisme,nc,et,coo,l',det,antisémitisme,nc,I-org.
12,racisme,nc,et,coo,l',det,antisémitisme,nc,VIRGULE,ponctw,I-org.
13,et,coo,l',det,antisémitisme,nc,VIRGULE,ponctw,et,coo,I-org.
14,film,nc,comme,prep,elephant,v,man,adj,ou,coo,B-product.
15,comme,prep,elephant,v,man,adj,ou,coo,Gandhi,np,I-product.
17,man,adj,ou,coo,Gandhi,np,POINT,ponctw,XX,XX,B-product.
0,XX,XX,XX,XX,tf1,nc,POINT,ponctw,XX,XX,B-geoloc.
1,XX,XX,tf1,nc,POINT,ponctw,XX,XX,XX,XX,I-geoloc.
2,vous,cln,propose,v,les,det,Français,np,dans,prep,B-org.
3,propose,v,les,det,Français,np,dans,prep,le,det,I-org.
4,les,det,Français,np,dans,prep,le,det,monde,nc,I-org.
5,Français,np,dans,prep,le,det,monde,nc,POINT,ponctw,I-org.
6,dans,prep,le,det,monde,nc,POINT,ponctw,XX,XX,I-org.
0,XX,XX,XX,XX,Emmanuel,np,Gabet,np,POINT,ponctw,B-person.
1,XX,XX,Emmanuel,np,Gabet,np,POINT,ponctw,XX,XX,I-person.
2,destination,nc,le,det,Laos,np,VIRGULE,ponctw,en,prep,B-geoloc.
5,VIRGULE,ponctw,en,prep,Asie,np,du,prep,sud_est,np,B-geoloc.
18,l',det,association,nc,Ibiscus,np,VIRGULE,ponctw,spécialisée,v,B-org.
0,XX,XX,XX,XX,Christiane,np,Lalonde,np,POINT,ponctw,B-person.
1,XX,XX,Christiane,np,Lalonde,np,POINT,ponctw,XX,XX,I-person.
6,avec,prep,le,det,Laos,np,VIRGULE,ponctw,qui,prorel,B-geoloc.
13,pratique,nc,du,prep,Laos,np,serait,v,un,det,B-geoloc.
11,avec,prep,le,det,Laos,np,VIRGULE,ponctw,quatre,det,B-geoloc.
13,Laos,np,VIRGULE,ponctw,quatre,det,rue,nc,Clairaut,np,B-geoloc.
14,VIRGULE,ponctw,quatre,det,rue,nc,Clairaut,np,soixante,det,I-geoloc.
15,quatre,det,rue,nc,Clairaut,np,soixante,det,quinze,nc,I-geoloc.
16,rue,nc,Clairaut,np,soixante,det,quinze,nc,zéro,nc,I-geoloc.
17,Clairaut,np,soixante,det,quinze,nc,zéro,nc,dix,adj,I-geoloc.
18,soixante,det,quinze,nc,zéro,nc,dix,adj,sept,pro,I-geoloc.
19,quinze,nc,zéro,nc,dix,adj,sept,pro,à,prep,I-geoloc.
20,zéro,nc,dix,adj,sept,pro,à,prep,Paris,np,I-geoloc.
22,sept,pro,à,prep,Paris,np,POINT,ponctw,XX,XX,B-geoloc.
0,XX,XX,XX,XX,Christiane,np,Lalonde,np,de,prep,B-person.
1,XX,XX,Christiane,np,Lalonde,np,de,prep,l',det,I-person.
5,l',det,association,nc,Ibiscus,np,POINT,ponctw,XX,XX,B-org.
0,XX,XX,XX,XX,www,np,POINT,ponctw,XX,XX,B-geoloc.
1,XX,XX,www,np,POINT,ponctw,XX,XX,XX,XX,I-geoloc.
0,XX,XX,XX,XX,POINT,ponctw,fr,v,XX,XX,I-geoloc.
1,XX,XX,POINT,ponctw,fr,v,XX,XX,XX,XX,I-geoloc.
0,XX,XX,XX,XX,les,det,Français,np,dans,prep,B-org.
1,XX,XX,les,det,Français,np,dans,prep,le,det,I-org.
2,les,det,Français,np,dans,prep,le,det,monde,nc,I-org.
3,Français,np,dans,prep,le,det,monde,nc,vous,clo,I-org.
4,dans,prep,le,det,monde,nc,vous,clo,a,v,I-org.
10,présenté,v,par,prep,tf1,nc,POINT,ponctw,XX,XX,B-geoloc.
11,par,prep,tf1,nc,POINT,ponctw,XX,XX,XX,XX,I-geoloc.
7,direct,nc,sur,prep,tf1,nc,POINT,ponctw,XX,XX,B-geoloc.
8,sur,prep,tf1,nc,POINT,ponctw,XX,XX,XX,XX,I-geoloc.
2,aujourd'hui,adv,sur,prep,RFI,np,POINT,ponctw,XX,XX,B-org.
8,universel,adj,VIRGULE,ponctw,médias,nc,d',prep,Afrique,np,B-org.
9,VIRGULE,ponctw,médias,nc,d',prep,Afrique,np,POINT,ponctw,I-org.
10,médias,nc,d',prep,Afrique,np,POINT,ponctw,XX,XX,I-org.
4,Dakar,np,VIRGULE,ponctw,Alger,np,VIRGULE,ponctw,Bujumbura,np,B-geoloc.
6,Alger,np,VIRGULE,ponctw,Bujumbura,np,VIRGULE,ponctw,Cotonou,np,B-geoloc.
8,Bujumbura,np,VIRGULE,ponctw,Cotonou,np,VIRGULE,ponctw,Djibouti,np,B-geoloc.
10,Cotonou,np,VIRGULE,ponctw,Djibouti,np,VIRGULE,ponctw,Kinshasa,np,B-geoloc.
12,Djibouti,np,VIRGULE,ponctw,Kinshasa,np,VIRGULE,ponctw,Alain,np,B-geoloc.
14,Kinshasa,np,VIRGULE,ponctw,Alain,np,Foka,np,nous,clo,B-person.
15,VIRGULE,ponctw,Alain,np,Foka,np,nous,clo,propose,v,I-person.
21,tour,nc,d',prep,Afrique,np,des,prep,médias,nc,B-geoloc.
8,universel,adj,VIRGULE,ponctw,la,det,case,nc,du,prep,B-org.
9,VIRGULE,ponctw,la,det,case,nc,du,prep,coeur,nc,I-org.
10,la,det,case,nc,du,prep,coeur,nc,POINT,ponctw,I-org.
11,case,nc,du,prep,coeur,nc,POINT,ponctw,XX,XX,I-org.
8,traditions,nc,d',prep,Afrique,np,VIRGULE,ponctw,découvrez,v,B-geoloc.
12,découvrez,v,avec,prep,Sophie,np,Ekoué,np,un,det,B-person.
13,avec,prep,Sophie,np,Ekoué,np,un,det,continent,nc,I-person.
0,XX,XX,XX,XX,RFI,np,VIRGULE,ponctw,la,det,B-org.
6,c',cln,est,v,Juan,np,Gomez,np,POINT,ponctw,B-person.
7,est,v,Juan,np,Gomez,np,POINT,ponctw,XX,XX,I-person.
11,quotidien,nc,français,adj,La_Croix,np,VIRGULE,ponctw,et,coo,B-org.
45,bouger,v,l',det,Afrique,np,POINT,ponctw,XX,XX,B-geoloc.
2,et,coo,l',det,Afrique,np,qui,prorel,bouge,v,B-geoloc.
19,le,det,dit,v,Edmond,np,VIRGULE,ponctw,un,det,B-person.
2,mais,coo,au,prep,Congo,np,VIRGULE,ponctw,la,det,B-geoloc.
13,standard,nc,d',prep,RFI,np,VIRGULE,ponctw,au,prep,B-org.
16,VIRGULE,ponctw,au,prep,trente,det,trois,adj,un,det,B-geoloc.
17,au,prep,trente,det,trois,adj,un,det,cinquante,det,I-geoloc.
18,trente,det,trois,adj,un,det,cinquante,det,six,adj,I-geoloc.
19,trois,adj,un,det,cinquante,det,six,adj,quarante,adj,I-geoloc.
20,un,det,cinquante,det,six,adj,quarante,adj,treize,det,I-geoloc.
21,cinquante,det,six,adj,quarante,adj,treize,det,soixante,det,I-geoloc.
22,six,adj,quarante,adj,treize,det,soixante,det,douze,np,I-geoloc.
23,quarante,adj,treize,det,soixante,det,douze,np,POINT,ponctw,I-geoloc.
24,treize,det,soixante,det,douze,np,POINT,ponctw,XX,XX,I-geoloc.
0,XX,XX,XX,XX,zéro,nc,un,det,cinquante,det,B-geoloc.
1,XX,XX,zéro,nc,un,det,cinquante,det,six,adj,I-geoloc.
2,zéro,nc,un,det,cinquante,det,six,adj,quarante,adj,I-geoloc.
3,un,det,cinquante,det,six,adj,quarante,adj,treize,det,I-geoloc.
4,cinquante,det,six,adj,quarante,adj,treize,det,soixante,det,I-geoloc.
5,six,adj,quarante,adj,treize,det,soixante,det,douze,np,I-geoloc.
6,quarante,adj,treize,det,soixante,det,douze,np,POINT,ponctw,I-geoloc.
7,treize,det,soixante,det,douze,np,POINT,ponctw,XX,XX,I-geoloc.
5,nous,cln,avons,v,Amina,np,VIRGULE,ponctw,de,prep,B-person.
8,VIRGULE,ponctw,de,prep,Paris,np,POINT,ponctw,XX,XX,B-geoloc.
0,XX,XX,XX,XX,Amina,np,POINT,ponctw,XX,XX,B-person.
1,XX,XX,bonjour,nc,Juan,np,Gomez,np,VIRGULE,ponctw,B-person.
2,bonjour,nc,Juan,np,Gomez,np,VIRGULE,ponctw,bonjour,nc,I-person.
14,hum,nc,l',det,Afrique,np,doit,v,euh,np,B-geoloc.
7,mariages,nc,en,prep,Afrique,np,c',cln,est,v,B-geoloc.
16,euh,np,l',det,Afrique,np,monnaye,v,tout,adv,B-geoloc.
1,XX,XX,euh,np,Amina,np,VIRGULE,ponctw,vous,cln,B-person.
15,grandi,v,en,prep,Afrique,np,?,ponctw,XX,XX,B-geoloc.
27,adolescence,nc,en,prep,Afrique,np,POINT,ponctw,XX,XX,B-geoloc.
15,pratiques,nc,en,prep,Afrique,np,VIRGULE,ponctw,moi,pro,B-geoloc.
2,parce_que,csu,l',det,Afrique,np,a,v,beaucoup,adv,B-geoloc.
10,mais,coo,l',det,Afrique,np,profonde,adj,est,v,B-geoloc.
11,grandi,v,en,prep,Afrique,np,VIRGULE,ponctw,est_ce_que,csu,B-geoloc.
4,euh,adj,l',det,Afrique,np,est,v,une,det,B-geoloc.
3,moi,pro,euh,adj,Juan,np,je,cln,je,cln,B-person.
42,aujourd'hui,adv,en,prep,Afrique,np,POINT,ponctw,XX,XX,B-geoloc.
11,que,csu,en,prep,République,np,Centrafricaine,adj,les,det,B-geoloc.
12,en,prep,République,np,Centrafricaine,adj,les,det,femmes,nc,I-geoloc.
4,est,v,cette,det,Afrique,np,profonde,adj,de,prep,B-geoloc.
3,est,v,cette,det,Afrique,np,digne,adj,où,prorel,B-geoloc.
10,euh,np,l',det,Europe,np,est,v,quelque_part,adv,B-org.
7,que,csu,l',det,Europe,np,est,v,quelque,adj,B-org.
3,savez,v,l',det,Europe,np,n',advneg,a,v,B-org.
26,euh,np,VIRGULE,ponctw,Juan,np,VIRGULE,ponctw,que,csu,B-person.
30,que,csu,l',det,Afrique,np,a,v,quand_même,adv,B-geoloc.
38,revivre,v,l',det,Afrique,np,?,ponctw,XX,XX,B-geoloc.
0,XX,XX,XX,XX,Amina,np,vous,cln,avez,v,B-person.
2,tant_que,csu,l',det,Afrique,np,ne,advneg,revient,v,B-geoloc.
16,problèmes,nc,en,prep,Afrique,np,POINT,ponctw,XX,XX,B-geoloc.
0,XX,XX,XX,XX,Amina,np,euh,np,VIRGULE,ponctw,B-person.
5,nous,pro,du,prep,Cameroun,np,euh,np,bonjour,nc,B-geoloc.
8,euh,np,bonjour,nc,Jean_Claude,np,POINT,ponctw,XX,XX,B-person.
3,VIRGULE,ponctw,bonjour,nc,Juan,np,VIRGULE,ponctw,j',cln,B-person.
8,appelle,v,de,prep,Douala,np,POINT,ponctw,XX,XX,B-geoloc.
5,par_exemple,adv,dans,prep,Soundjata,np,ou,coo,l',det,B-product.
6,dans,prep,Soundjata,np,ou,coo,l',det,épopée,nc,I-product.
7,Soundjata,np,ou,coo,l',det,épopée,nc,mandingue,nc,I-product.
8,ou,coo,l',det,épopée,nc,mandingue,nc,du,prep,I-product.
9,l',det,épopée,nc,mandingue,nc,du,prep,guinéen,adj,I-product.
12,du,prep,guinéen,adj,Djibril,np,Tamsir,np,Niane,np,B-person.
13,guinéen,adj,Djibril,np,Tamsir,np,Niane,np,VIRGULE,ponctw,I-person.
14,Djibril,np,Tamsir,np,Niane,np,VIRGULE,ponctw,les,det,I-person.
15,euh,adj,en,prep,Afrique,np,hein,nc,VIRGULE,ponctw,B-geoloc.
1,XX,XX,en,prep,Afrique,np,on,cln,a,v,B-geoloc.
6,que,csu,en,prep,Afrique,np,VIRGULE,ponctw,les,det,B-geoloc.
13,état,nc,comme,prep,Mobutu,np,VIRGULE,ponctw,Eyadema,np,B-person.
15,Mobutu,np,VIRGULE,ponctw,Eyadema,np,VIRGULE,ponctw,Houphouët,np,B-person.
17,Eyadema,np,VIRGULE,ponctw,Houphouët,np,et,coo,tant,adv,B-person.
3,que,csu,l',det,Afrique,np,a,v,payé,v,B-geoloc.
6,cette,det,tradition,nc,Jean_Claude,np,VIRGULE,ponctw,je,cln,B-person.
3,merci,v,beaucoup,adv,Jean_Claude,np,VIRGULE,ponctw,merci,nc,B-person.
6,donc,adv,à,prep,Douala,np,VIRGULE,ponctw,au,prep,B-geoloc.
9,VIRGULE,ponctw,au,prep,Cameroun,np,POINT,ponctw,XX,XX,B-geoloc.
2,oui,nc,merci,v,Juan,np,oui,nc,XX,XX,B-person.
0,XX,XX,XX,XX,trente,det,trois,det,un,det,B-geoloc.
1,XX,XX,trente,det,trois,det,un,det,cinquante,det,I-geoloc.
2,trente,det,trois,det,un,det,cinquante,det,six,adj,I-geoloc.
3,trois,det,un,det,cinquante,det,six,adj,quarante,adj,I-geoloc.
4,un,det,cinquante,det,six,adj,quarante,adj,treize,det,I-geoloc.
5,cinquante,det,six,adj,quarante,adj,treize,det,soixante,det,I-geoloc.
6,six,adj,quarante,adj,treize,det,soixante,det,douze,np,I-geoloc.
7,quarante,adj,treize,det,soixante,det,douze,np,POINT,ponctw,I-geoloc.
8,treize,det,soixante,det,douze,np,POINT,ponctw,XX,XX,I-geoloc.
2,Joachim,np,de,prep,Paris,np,est,v,avec,prep,B-geoloc.
0,XX,XX,XX,XX,Joachim,np,POINT,ponctw,XX,XX,B-person.
17,intervenant,nc,du,prep,Cameroun,np,VIRGULE,ponctw,sauf_que,adv,B-geoloc.
26,dame,nc,du,prep,Sénégal,np,VIRGULE,ponctw,je,cln,B-geoloc.
0,XX,XX,XX,XX,Mobutu,np,est,v,mort,adj,B-person.
5,milliardaire,adj,VIRGULE,ponctw,Houphouët_Boigny,np,est,v,mort,adj,B-person.
12,alors_que,csu,la,det,Côte_d'Ivoire,np,est,v,dans,prep,B-geoloc.
3,on,cln,voit,v,Daewoo,np,qui,prorel,achète,v,B-org.
11,sociétés,nc,comme,prep,Alstom,np,en,prep,en,clo,B-org.
15,en,clo,en,prep,France,np,POINT,ponctw,XX,XX,B-geoloc.
56,dictatures,nc,en,prep,Afrique,np,VIRGULE,ponctw,jusqu'à,prep,B-geoloc.
3,rapidement,adv,VIRGULE,ponctw,Joachim,np,POINT,ponctw,XX,XX,B-person.
6,comme,prep,le,det,Gabon,np,VIRGULE,ponctw,qui,prorel,B-geoloc.
18,de,prep,l',det,Arabie,np,Saoudite,np,POINT,ponctw,B-geoloc.
19,l',det,Arabie,np,Saoudite,np,POINT,ponctw,XX,XX,I-geoloc.
6,imaginez,v,au,prep,Gabon,np,il,cln,y,clo,B-geoloc.
16,banque,nc,en,prep,Europe,np,!,ponctw,XX,XX,B-geoloc.
32,accuse,v,l',det,Europe,np,POINT,ponctw,XX,XX,B-org.
1,XX,XX,l',det,Europe,np,n',advneg,y,clo,B-org.
0,XX,XX,XX,XX,Joachim,np,VIRGULE,ponctw,merci,v,B-person.
31,Internet,np,de,prep,RFI,np,VIRGULE,ponctw,www,np,B-org.
33,RFI,np,VIRGULE,ponctw,www,np,POINT,ponctw,XX,XX,B-geoloc.
34,VIRGULE,ponctw,www,np,POINT,ponctw,XX,XX,XX,XX,I-geoloc.
0,XX,XX,XX,XX,POINT,ponctw,fr,np,Amidou,np,I-geoloc.
1,XX,XX,POINT,ponctw,fr,np,Amidou,np,est,v,I-geoloc.
2,POINT,ponctw,fr,np,Amidou,np,est,v,avec,prep,B-person.
7,nous,pro,de,prep,Bamako,np,POINT,ponctw,XX,XX,B-geoloc.
0,XX,XX,XX,XX,Amidou,np,POINT,ponctw,XX,XX,B-person.
1,XX,XX,bonjour,nc,Juan,np,POINT,ponctw,XX,XX,B-person.
2,bon,adj,VIRGULE,ponctw,Juan,np,VIRGULE,ponctw,moi,pro,B-person.
0,XX,XX,XX,XX,Juan,np,VIRGULE,ponctw,aujourd'hui,adv,B-person.
13,nous,pro,au,prep,Mali,np,VIRGULE,ponctw,la,det,B-geoloc.
3,VIRGULE,ponctw,pas_du_tout,adv,Juan,np,POINT,ponctw,XX,XX,B-person.
0,XX,XX,XX,XX,Amidou,np,on,cln,a,v,B-person.
8,euh,np,de,prep,Bamako,np,VIRGULE,ponctw,au,prep,B-geoloc.
11,VIRGULE,ponctw,au,prep,Mali,np,POINT,ponctw,XX,XX,B-geoloc.
5,nous,pro,du,prep,Sénégal,np,POINT,ponctw,XX,XX,B-geoloc.
0,XX,XX,XX,XX,Moussa,np,?,ponctw,XX,XX,B-person.
3,VIRGULE,ponctw,bonjour,nc,Juan,np,POINT,ponctw,XX,XX,B-person.
3,VIRGULE,ponctw,bonjour,nc,Moussa,np,VIRGULE,ponctw,nous,cln,B-person.
12,le,clo,dire,v,Amidou,np,VIRGULE,ponctw,un,det,B-person.
7,dans_la_mesure_où,csu,en,prep,Afrique,np,traditionnelle,adj,bon,adj,B-geoloc.
0,XX,XX,XX,XX,*,ponctw,Moussa,np,je,cln,B-person.
1,XX,XX,*,ponctw,Moussa,np,je,cln,je,cln,I-person.
2,beaucoup,adv,euh,np,Moussa,np,de,prep,nous,clo,B-person.
9,euh,np,de,prep,Dakar,np,POINT,ponctw,XX,XX,B-geoloc.
14,sur,prep,cette,det,Afrique,np,qui,prorel,bouge,v,B-geoloc.
24,du,prep,quotidien,nc,La_Croix,np,VIRGULE,ponctw,et,coo,B-org.
39,site,nc,Internet,np,(,ponctw,w,np,),ponctw,B-geoloc.
40,Internet,np,(,ponctw,w,np,),ponctw,ww,v,I-geoloc.
41,(,ponctw,w,np,),ponctw,ww,v,POINT,ponctw,I-geoloc.
42,w,np,),ponctw,ww,v,POINT,ponctw,XX,XX,I-geoloc.
43,),ponctw,ww,v,POINT,ponctw,XX,XX,XX,XX,I-geoloc.
0,XX,XX,XX,XX,POINT,ponctw,fr,v,POINT,ponctw,I-geoloc.
1,XX,XX,POINT,ponctw,fr,v,POINT,ponctw,XX,XX,I-geoloc.
9,situation,nc,en,prep,Sierra,np,Leone,np,POINT,ponctw,B-geoloc.
10,en,prep,Sierra,np,Leone,np,POINT,ponctw,XX,XX,I-geoloc.
2,vous,cln,écoutez,v,France_Inter,np,VIRGULE,ponctw,il,cln,B-org.
10,VIRGULE,ponctw,le,det,treize,pro,/,ponctw,quatorze,pro,B-org.
11,le,det,treize,pro,/,ponctw,quatorze,pro,VIRGULE,ponctw,I-org.
12,treize,pro,/,ponctw,quatorze,pro,VIRGULE,ponctw,Delphine,np,I-org.
14,quatorze,pro,VIRGULE,ponctw,Delphine,np,Simon,np,VIRGULE,ponctw,B-person.
15,VIRGULE,ponctw,Delphine,np,Simon,np,VIRGULE,ponctw,Fabrice,np,I-person.
17,Simon,np,VIRGULE,ponctw,Fabrice,np,Drouelle,np,POINT,ponctw,B-person.
18,VIRGULE,ponctw,Fabrice,np,Drouelle,np,POINT,ponctw,XX,XX,I-person.
2,attentat,nc,en,prep,Corse,np,VIRGULE,ponctw,trois,det,B-geoloc.
8,l',det,acteur,nc,Christopher,np,Reeve,np,s',clr,B-person.
9,acteur,nc,Christopher,np,Reeve,np,s',clr,est,v,I-person.
16,près,adv,de,prep,New_York,np,arrêt,nc,cardiaque,adj,B-geoloc.
44,personnage,nc,de,prep,Superman,np,et,coo,un,det,B-person.
4,de,prep,la,det,Turquie,np,dans,prep,l',det,B-geoloc.
7,dans,prep,l',det,Union,np,européenne,adj,c',cln,B-org.
8,l',det,Union,np,européenne,adj,c',cln,est,v,I-org.
1,XX,XX,de,prep,Pékin,np,où,prorel,il,cln,B-geoloc.
8,visite,nc,VIRGULE,ponctw,Jacques_Chirac,np,essaie,v,de,prep,B-person.
4,ce,det,journal,nc,Manuel,np,Valls,np,VIRGULE,ponctw,B-person.
5,journal,nc,Manuel,np,Valls,np,VIRGULE,ponctw,membre,nc,I-person.
12,direction,nc,du,prep,PS,np,VIRGULE,ponctw,opposé,v,B-org.
20,de,prep,la,det,Turquie,np,POINT,ponctw,XX,XX,B-geoloc.
2,malaise,nc,en,prep,Israël,np,:,ponctw,XX,XX,B-geoloc.
1,XX,XX,la,det,France,np,VIRGULE,ponctw,longtemps,adv,B-org.
5,le,det,docteur,nc,Serrie,np,VIRGULE,ponctw,responsable,adj,B-person.
16,de,prep,l',det,hôpital,nc,Lariboisière,np,à,prep,B-geoloc.
17,l',det,hôpital,nc,Lariboisière,np,à,prep,Paris,np,I-geoloc.
19,Lariboisière,np,à,prep,Paris,np,POINT,ponctw,XX,XX,B-geoloc.
7,trente,adj,VIRGULE,ponctw,Béatrice,np,*,ponctw,Ceretti,np,B-person.
8,VIRGULE,ponctw,Béatrice,np,*,ponctw,Ceretti,np,VIRGULE,ponctw,I-person.
9,Béatrice,np,*,ponctw,Ceretti,np,VIRGULE,ponctw,victime,nc,I-person.
21,du,prep,livre,nc,Ils,np,m',clo,ont,v,B-product.
22,livre,nc,Ils,np,m',clo,ont,v,contaminée,v,I-product.
23,Ils,np,m',clo,ont,v,contaminée,v,Stanislas,np,I-product.
24,m',clo,ont,v,contaminée,v,Stanislas,np,Nordey,np,I-product.
25,ont,v,contaminée,v,Stanislas,np,Nordey,np,qui,prorel,B-person.
26,contaminée,v,Stanislas,np,Nordey,np,qui,prorel,met,v,I-person.
31,en,prep,scène,nc,Saint,np,François,np,d',prep,B-product.
32,scène,nc,Saint,np,François,np,d',prep,Assise,np,I-product.
33,Saint,np,François,np,d',prep,Assise,np,d',prep,I-product.
40,à,prep,l',det,opéra,nc,Bastille,np,et,coo,B-geoloc.
41,l',det,opéra,nc,Bastille,np,et,coo,Grzegorz,np,I-geoloc.
43,Bastille,np,et,coo,Grzegorz,np,Rosinski,np,VIRGULE,ponctw,B-person.
44,et,coo,Grzegorz,np,Rosinski,np,VIRGULE,ponctw,le,det,I-person.
49,dessinateur,nc,de,prep,Thorgal,np,pour,prep,un,det,B-person.
0,XX,XX,XX,XX,France_Inter,np,XX,XX,XX,XX,B-org.
17,académie,nc,d',prep,Ajaccio,np,POINT,ponctw,XX,XX,B-geoloc.
28,au_dessus,adv,VIRGULE,ponctw,Jean_Michel,np,Hibon,np,VIRGULE,ponctw,B-person.
29,VIRGULE,ponctw,Jean_Michel,np,Hibon,np,VIRGULE,ponctw,au,prep,I-person.
34,micro,nc,de,prep,Jérôme,np,Susini,np,POINT,poncts,B-person.
35,de,prep,Jérôme,np,Susini,np,POINT,poncts,XX,XX,I-person.
5,multiplient,v,en,prep,Corse,np,:,ponctw,XX,XX,B-geoloc.
2,samedi,nc,à,prep,Ajaccio,np,une,det,manifestation,nc,B-geoloc.
21,gendarmes,nc,de,prep,Montesoro,np,sans,prep,faire,v,B-geoloc.
2,décidément,adv,l',det,Europe,np,est,v,comme,prep,B-org.
33,VIRGULE,ponctw,l',det,UMP,nc,POINT,ponctw,XX,XX,B-org.
2,alors,adv,de,prep,Pékin,np,VIRGULE,ponctw,où,prorel,B-geoloc.
10,visite,nc,VIRGULE,ponctw,Jacques_Chirac,np,a,v,promis,v,B-person.
36,à,prep,l',det,assemblée,nc,mais,coo,sans,prep,B-org.
14,tempête,nc,VIRGULE,ponctw,Françoise,np,Degois,np,XX,XX,B-person.
15,VIRGULE,ponctw,Françoise,np,Degois,np,XX,XX,XX,XX,I-person.
0,XX,XX,XX,XX,Turquie,np,VIRGULE,ponctw,Europe,np,B-geoloc.
2,Turquie,np,VIRGULE,ponctw,Europe,np,VIRGULE,ponctw,demandez,v,B-org.
17,voici,v,le,det,PS,np,confronté,v,à,prep,B-org.
24,sur,prep,la,det,Turquie,np,POINT,ponctw,XX,XX,B-geoloc.
11,réelle,adj,entre,prep,Laurent,np,Fabius,np,et,coo,B-person.
12,entre,prep,Laurent,np,Fabius,np,et,coo,François,np,I-person.
14,Fabius,np,et,coo,François,np,Hollande,np,VIRGULE,ponctw,B-person.
15,et,coo,François,np,Hollande,np,VIRGULE,ponctw,le,det,I-person.
25,VIRGULE,ponctw,la,det,Turquie,np,ce,cln,n',advneg,B-geoloc.
3,maximal,adj,de,prep,François,np,Hollande,np,qui,prorel,B-person.
4,de,prep,François,np,Hollande,np,qui,prorel,justement,adv,I-person.
3,soir,nc,la,det,Turquie,np,sera,v,inscrite,v,B-org.
12,national,adj,VIRGULE,ponctw,rue,nc,de,prep,Solférino,np,B-geoloc.
13,VIRGULE,ponctw,rue,nc,de,prep,Solférino,np,POINT,poncts,I-geoloc.
14,rue,nc,de,prep,Solférino,np,POINT,poncts,XX,XX,I-geoloc.
19,vote,nc,au,prep,parlement,nc,avant,prep,le,det,B-org.
15,c',cln,est,v,François,np,Bayrou,np,qui,prorel,B-person.
16,est,v,François,np,Bayrou,np,qui,prorel,a,v,I-person.
