16407,15,la,det,famille,nc,VIRGULE,ponctw,c',cln,est,v,O.
16411,19,est,v,l',det,union,nc,de,prep,la,det,O.
16414,22,de,prep,la,det,famille,nc,qui,prorel,réglait,v,O.
16418,26,réglait,v,ce,det,problème,nc,?,ponctw,XX,XX,O.
16419,27,ce,det,problème,nc,?,ponctw,XX,XX,XX,XX,O.
16426,5,justement,adv,que,csu,l',det,Occident,np,VIRGULE,ponctw,O.
16427,6,que,csu,l',det,Occident,np,VIRGULE,ponctw,euh,np,O.
16428,7,l',det,Occident,np,VIRGULE,ponctw,euh,np,l',det,O.
16429,8,Occident,np,VIRGULE,ponctw,euh,np,l',det,Europe,np,O.
16430,9,VIRGULE,ponctw,euh,np,l',det,Europe,np,est,v,O.
16431,10,euh,np,l',det,Europe,np,est,v,quelque_part,adv,B-org.
16437,16,de,prep,cette,det,perte,nc,des,prep,valeurs,nc,O.
16438,17,cette,det,perte,nc,des,prep,valeurs,nc,VIRGULE,ponctw,O.
16439,18,perte,nc,des,prep,valeurs,nc,VIRGULE,ponctw,des,prep,O.
16440,19,des,prep,valeurs,nc,VIRGULE,ponctw,des,prep,des,prep,O.
16443,22,des,prep,des,prep,traditions,nc,?,ponctw,XX,XX,O.
16444,23,des,prep,traditions,nc,?,ponctw,XX,XX,XX,XX,O.
16452,6,euh,v,que,csu,l',det,Europe,np,est,v,O.
16453,7,que,csu,l',det,Europe,np,est,v,quelque,adj,B-org.
16462,16,de,prep,cette,det,perte,nc,des,prep,v,nc,O.
16463,17,cette,det,perte,nc,des,prep,v,nc,(,ponctw,O.
16464,18,perte,nc,des,prep,v,nc,(,ponctw,),ponctw,O.
16465,19,des,prep,v,nc,(,ponctw,),ponctw,des,prep,O.
16466,20,v,nc,(,ponctw,),ponctw,des,prep,des,prep,O.
16469,23,des,prep,des,prep,valeurs,nc,VIRGULE,ponctw,mais,coo,O.
16470,24,des,prep,valeurs,nc,VIRGULE,ponctw,mais,coo,les,det,O.
16472,26,VIRGULE,ponctw,mais,coo,les,det,Africains,np,eux,adj,O.
16473,27,mais,coo,les,det,Africains,np,eux,adj,même,adv,O.
16474,28,les,det,Africains,np,eux,adj,même,adv,POINT,ponctw,O.
16476,30,eux,adj,même,adv,POINT,ponctw,XX,XX,XX,XX,O.
16480,2,vous,cln,savez,v,l',det,Europe,np,n',advneg,O.
16481,3,savez,v,l',det,Europe,np,n',advneg,a,v,B-org.
16495,17,comme,prep,moi,pro,POINT,ponctw,XX,XX,XX,XX,O.
16498,1,XX,XX,par_là,adv,(,ponctw,),ponctw,même,adv,O.
16499,2,par_là,adv,(,ponctw,),ponctw,même,adv,s',csu,O.
16507,10,fait,v,par,prep,(,ponctw,),ponctw,pendant,prep,O.
16508,11,par,prep,(,ponctw,),ponctw,pendant,prep,la,det,O.
16511,14,pendant,prep,la,det,colonisation,nc,VIRGULE,ponctw,après,prep,O.
16512,15,la,det,colonisation,nc,VIRGULE,ponctw,après,prep,les,det,O.
16515,18,après,prep,les,det,indépendances,nc,VIRGULE,ponctw,du,prep,O.
16516,19,les,det,indépendances,nc,VIRGULE,ponctw,du,prep,fait,nc,O.
16518,21,VIRGULE,ponctw,du,prep,fait,nc,même,adj,que,csu,O.
16519,22,du,prep,fait,nc,même,adj,que,csu,euh,np,O.
16521,24,même,adj,que,csu,euh,np,VIRGULE,ponctw,Juan,np,O.
16522,25,que,csu,euh,np,VIRGULE,ponctw,Juan,np,VIRGULE,ponctw,O.
16523,26,euh,np,VIRGULE,ponctw,Juan,np,VIRGULE,ponctw,que,csu,B-person.
16524,27,VIRGULE,ponctw,Juan,np,VIRGULE,ponctw,que,csu,l',det,O.
16526,29,VIRGULE,ponctw,que,csu,l',det,Afrique,np,a,v,O.
16527,30,que,csu,l',det,Afrique,np,a,v,quand_même,adv,B-geoloc.
16531,34,quand_même,adv,des,det,valeurs,nc,sûres,adj,de,prep,O.
16532,35,des,det,valeurs,nc,sûres,adj,de,prep,nos,det,O.
16535,38,de,prep,nos,det,ancêtres,nc,POINT,poncts,XX,XX,O.
16539,1,XX,XX,nos,det,ancêtres,nc,ont,v,scellé,v,O.
16545,7,mal,adv,d',prep,alliances,nc,VIRGULE,ponctw,nos,det,O.
16546,8,d',prep,alliances,nc,VIRGULE,ponctw,nos,det,ancêtres,nc,O.
16548,10,VIRGULE,ponctw,nos,det,ancêtres,nc,nous,clo,ont,v,O.
16555,17,mal,adv,de,prep,valeurs,nc,VIRGULE,ponctw,est_ce_que,csu,O.
16556,18,de,prep,valeurs,nc,VIRGULE,ponctw,est_ce_que,csu,les,det,O.
16558,20,VIRGULE,ponctw,est_ce_que,csu,les,det,Africains,np,VIRGULE,ponctw,O.
16559,21,est_ce_que,csu,les,det,Africains,np,VIRGULE,ponctw,après,prep,O.
16560,22,les,det,Africains,np,VIRGULE,ponctw,après,prep,la,det,O.
16563,25,après,prep,la,det,colonisation,nc,VIRGULE,ponctw,se,clr,O.
16564,26,la,det,colonisation,nc,VIRGULE,ponctw,se,clr,sont,v,O.
16570,32,sur,prep,ces,det,valeurs,nc,là,adv,pour,prep,O.
16575,37,faire,v,revivre,v,l',det,Afrique,np,?,ponctw,O.
16576,38,revivre,v,l',det,Afrique,np,?,ponctw,XX,XX,B-geoloc.
16577,39,l',det,Afrique,np,?,ponctw,XX,XX,XX,XX,O.
16579,0,XX,XX,XX,XX,Amina,np,vous,cln,avez,v,B-person.
16584,5,beaucoup,adv,de,prep,choses,nc,à,prep,nous,clo,O.
16588,9,nous,clo,dire,v,VIRGULE,ponctw,hein,nc,VIRGULE,ponctw,O.
16589,10,dire,v,VIRGULE,ponctw,hein,nc,VIRGULE,ponctw,mais,coo,O.
16590,11,VIRGULE,ponctw,hein,nc,VIRGULE,ponctw,mais,coo,en,prep,O.
16594,0,XX,XX,XX,XX,tous,adj,cas,nc,je,cln,O.
16595,1,XX,XX,tous,adj,cas,nc,je,cln,suis_je,v,O.
16605,11,parce_que,csu,les,det,auditeurs,nc,évidemment,adv,VIRGULE,ponctw,O.
16607,13,auditeurs,nc,évidemment,adv,VIRGULE,ponctw,et,coo,moi,pro,O.
16614,20,finirais,v,là_dessus,v,VIRGULE,ponctw,je,cln,dis,v,O.
16620,1,XX,XX,tant_que,csu,l',det,Afrique,np,ne,advneg,O.
16621,2,tant_que,csu,l',det,Afrique,np,ne,advneg,revient,v,B-geoloc.
16627,8,à,prep,ces,det,valeurs,nc,là,adv,on,cln,O.
16633,14,énormément,adv,de,det,problèmes,nc,en,prep,Afrique,np,O.
16634,15,de,det,problèmes,nc,en,prep,Afrique,np,POINT,ponctw,O.
16635,16,problèmes,nc,en,prep,Afrique,np,POINT,ponctw,XX,XX,B-geoloc.
16636,17,en,prep,Afrique,np,POINT,ponctw,XX,XX,XX,XX,O.
16644,6,sur,prep,des,det,valeurs,nc,ancestrales,adj,POINT,ponctw,O.
16645,7,des,det,valeurs,nc,ancestrales,adj,POINT,ponctw,XX,XX,O.
16646,8,valeurs,nc,ancestrales,adj,POINT,ponctw,XX,XX,XX,XX,O.
16652,4,réagir,v,d',prep,autres,adj,auditeurs,nc,POINT,ponctw,O.
16653,5,d',prep,autres,adj,auditeurs,nc,POINT,ponctw,XX,XX,O.
16654,6,autres,adj,auditeurs,nc,POINT,ponctw,XX,XX,XX,XX,O.
16656,0,XX,XX,XX,XX,Amina,np,euh,np,VIRGULE,ponctw,B-person.
16657,1,XX,XX,Amina,np,euh,np,VIRGULE,ponctw,bonne,adj,O.
16658,2,Amina,np,euh,np,VIRGULE,ponctw,bonne,adj,fin,nc,O.
16659,3,euh,np,VIRGULE,ponctw,bonne,adj,fin,nc,de,prep,O.
16660,4,VIRGULE,ponctw,bonne,adj,fin,nc,de,prep,journée,nc,O.
16661,5,bonne,adj,fin,nc,de,prep,journée,nc,POINT,ponctw,O.
16662,6,fin,nc,de,prep,journée,nc,POINT,ponctw,XX,XX,O.
16663,7,de,prep,journée,nc,POINT,ponctw,XX,XX,XX,XX,O.
16665,0,XX,XX,XX,XX,Jean_Claude,np,est,v,avec,prep,O.
16670,5,nous,pro,du,prep,Cameroun,np,euh,np,bonjour,nc,B-geoloc.
16671,6,du,prep,Cameroun,np,euh,np,bonjour,nc,Jean_Claude,np,O.
16672,7,Cameroun,np,euh,np,bonjour,nc,Jean_Claude,np,POINT,ponctw,O.
16673,8,euh,np,bonjour,nc,Jean_Claude,np,POINT,ponctw,XX,XX,B-person.
16674,9,bonjour,nc,Jean_Claude,np,POINT,ponctw,XX,XX,XX,XX,O.
16677,1,XX,XX,oui,adv,VIRGULE,ponctw,bonjour,nc,Juan,np,O.
16678,2,oui,adv,VIRGULE,ponctw,bonjour,nc,Juan,np,VIRGULE,ponctw,O.
16679,3,VIRGULE,ponctw,bonjour,nc,Juan,np,VIRGULE,ponctw,j',cln,B-person.
16680,4,bonjour,nc,Juan,np,VIRGULE,ponctw,j',cln,appelle,v,O.
16684,8,appelle,v,de,prep,Douala,np,POINT,ponctw,XX,XX,B-geoloc.
16685,9,de,prep,Douala,np,POINT,ponctw,XX,XX,XX,XX,O.
16691,4,dire,v,que,csu,euh,np,tout,pro,n',advneg,O.
16700,13,dans,prep,nos,det,traditions,nc,POINT,ponctw,XX,XX,O.
16701,14,nos,det,traditions,nc,POINT,ponctw,XX,XX,XX,XX,O.
16711,8,de,prep,deux,det,euh,nc,deux,det,choses,nc,O.
16713,10,euh,nc,deux,det,choses,nc,dans,prep,ces,det,O.
16716,13,dans,prep,ces,det,traditions,nc,VIRGULE,ponctw,là,adv,O.
16717,14,ces,det,traditions,nc,VIRGULE,ponctw,là,adv,VIRGULE,ponctw,O.
16719,16,VIRGULE,ponctw,là,adv,VIRGULE,ponctw,que,prorel,je,cln,O.
16726,23,condamne,v,tout_à_fait,adv,POINT,ponctw,XX,XX,XX,XX,O.
16731,3,par_exemple,adv,le,det,culte,nc,du,prep,secret,nc,O.
16732,4,le,det,culte,nc,du,prep,secret,nc,POINT,ponctw,O.
16733,5,culte,nc,du,prep,secret,nc,POINT,ponctw,XX,XX,O.
16734,6,du,prep,secret,nc,POINT,ponctw,XX,XX,XX,XX,O.
16736,0,XX,XX,XX,XX,euh,nc,c'est_à_dire,coo,le,det,O.
16739,3,c'est_à_dire,coo,le,det,refus,nc,de,prep,communiquer,v,O.
16746,10,l'on,cln,sait,v,POINT,ponctw,XX,XX,XX,XX,O.
16748,0,XX,XX,XX,XX,euh,np,vous,cln,savez,v,O.
16753,5,par_exemple,adv,dans,prep,Soundjata,np,ou,coo,l',det,B-product.
16756,8,ou,coo,l',det,épopée,nc,mandingue,nc,du,prep,I-product.
16757,9,l',det,épopée,nc,mandingue,nc,du,prep,guinéen,adj,I-product.
16760,12,du,prep,guinéen,adj,Djibril,np,Tamsir,np,Niane,np,B-person.
16761,13,guinéen,adj,Djibril,np,Tamsir,np,Niane,np,VIRGULE,ponctw,I-person.
16762,14,Djibril,np,Tamsir,np,Niane,np,VIRGULE,ponctw,les,det,I-person.
16763,15,Tamsir,np,Niane,np,VIRGULE,ponctw,les,det,plus,adv,O.
16766,18,les,det,plus,adv,hauts,adj,traditionalistes,nc,affirment,v,O.
16767,19,plus,adv,hauts,adj,traditionalistes,nc,affirment,v,que,csu,O.
16771,23,que,csu,toute,det,science,nc,doit,v,être,v,O.
16775,27,être,v,un,det,secret,nc,POINT,ponctw,XX,XX,O.
16776,28,un,det,secret,nc,POINT,ponctw,XX,XX,XX,XX,O.
16792,14,étais,v,petit,adj,VIRGULE,ponctw,j',cln,avais,v,O.
16796,18,avais,v,un,det,ami,nc,qui,prorel,avait,v,O.
16803,25,par,prep,un,det,serpent,nc,et,coo,on,cln,O.
16809,31,vu,v,un,det,vieillard,nc,qui,prorel,est,v,O.
16815,37,derrière,prep,la,det,case,nc,chercher,v,une,det,O.
16818,40,chercher,v,une,det,herbe,nc,qu',prorel,il,cln,O.
16823,45,a,v,pressé,v,VIRGULE,ponctw,et_puis,coo,il,cln,O.
16830,52,versé,v,le,det,contenu,nc,sur,prep,la,det,O.
16833,55,sur,prep,la,det,plaie,nc,VIRGULE,ponctw,et,coo,O.
16834,56,la,det,plaie,nc,VIRGULE,ponctw,et,coo,euh,np,O.
16836,58,VIRGULE,ponctw,et,coo,euh,np,mon,det,ami,adj,O.
16843,65,bien,adv,senti,v,POINT,ponctw,XX,XX,XX,XX,O.
16850,5,assure,v,plusieurs,det,années,nc,après,prep,VIRGULE,ponctw,O.
16852,7,années,nc,après,prep,VIRGULE,ponctw,quand,csu,je,cln,O.
16858,13,revenu,v,au,prep,village,nc,VIRGULE,ponctw,j',cln,O.
16859,14,au,prep,village,nc,VIRGULE,ponctw,j',cln,ai,v,O.
16863,18,ai,v,demandé,v,euh,np,on,cln,m',clo,O.
16870,25,que,csu,ce,det,vieillard,nc,là,adv,VIRGULE,ponctw,O.
16872,27,vieillard,nc,là,adv,VIRGULE,ponctw,bon,adj,VIRGULE,ponctw,O.
16874,29,VIRGULE,ponctw,bon,adj,VIRGULE,ponctw,il,cln,avait,v,O.
16878,33,avait,v,disparu,v,VIRGULE,ponctw,il,cln,était,v,O.
16884,39,avec,prep,son,det,secret,nc,POINT,ponctw,XX,XX,O.
16885,40,son,det,secret,nc,POINT,ponctw,XX,XX,XX,XX,O.
16887,0,XX,XX,XX,XX,VIRGULE,ponctw,avec,prep,toute,det,O.
16891,4,toute,det,sa,det,science,nc,POINT,ponctw,XX,XX,O.
16892,5,sa,det,science,nc,POINT,ponctw,XX,XX,XX,XX,O.
16901,7,trouvé,v,ça,det,dommage,nc,VIRGULE,ponctw,vraiment,adv,O.
16902,8,ça,det,dommage,nc,VIRGULE,ponctw,vraiment,adv,POINT,ponctw,O.
16904,10,VIRGULE,ponctw,vraiment,adv,POINT,ponctw,XX,XX,XX,XX,O.
16909,3,euh,adj,les,det,gens,nc,disent,v,voilà,v,O.
16912,6,disent,v,voilà,v,VIRGULE,ponctw,ce,pro,que,prorel,O.
16922,16,rester,v,un,det,secret,nc,POINT,ponctw,XX,XX,O.
16923,17,un,det,secret,nc,POINT,ponctw,XX,XX,XX,XX,O.
16925,0,XX,XX,XX,XX,euh,nc,parce_que,csu,je,cln,O.
16932,7,euh,pro,en,prep,Occident,np,par_exemple,adv,VIRGULE,ponctw,O.
16934,9,Occident,np,par_exemple,adv,VIRGULE,ponctw,euh,np,ce,cln,O.
16935,10,par_exemple,adv,VIRGULE,ponctw,euh,np,ce,cln,n',advneg,O.
16941,16,pas,advneg,le,det,cas,nc,VIRGULE,ponctw,hein,nc,O.
16942,17,le,det,cas,nc,VIRGULE,ponctw,hein,nc,euh,np,O.
16943,18,cas,nc,VIRGULE,ponctw,hein,nc,euh,np,les,det,O.
16944,19,VIRGULE,ponctw,hein,nc,euh,np,les,det,gens,nc,O.
16946,21,euh,np,les,det,gens,nc,VIRGULE,ponctw,c',cln,O.
16947,22,les,det,gens,nc,VIRGULE,ponctw,c',cln,est,v,O.
16951,26,est,v,vrai,adj,VIRGULE,ponctw,ils,cln,ont,v,O.
16956,31,un,det,savoir,v,VIRGULE,ponctw,ils,cln,ont,v,O.
16961,36,un,det,savoir_faire,v,VIRGULE,ponctw,mais,coo,ils,cln,O.
16969,44,faire,v,savoir,v,VIRGULE,ponctw,c'est_à_dire,coo,ce,pro,O.
16978,53,le,clo,communique,v,VIRGULE,ponctw,on,cln,le,det,O.
16986,61,avancer,v,la,det,société,nc,POINT,ponctw,XX,XX,O.
16987,62,la,det,société,nc,POINT,ponctw,XX,XX,XX,XX,O.
17004,15,euh,adj,en,prep,Afrique,np,hein,nc,VIRGULE,ponctw,B-geoloc.
17005,16,en,prep,Afrique,np,hein,nc,VIRGULE,ponctw,et,coo,O.
17006,17,Afrique,np,hein,nc,VIRGULE,ponctw,et,coo,j,np,O.
17008,19,VIRGULE,ponctw,et,coo,j,np,(,ponctw,),ponctw,O.
17009,20,et,coo,j,np,(,ponctw,),ponctw,je,cln,O.
17010,21,j,np,(,ponctw,),ponctw,je,cln,dirais,v,O.
17018,29,ça,pro,explique,v,euh,np,en,prep,partie,nc,O.
17019,30,explique,v,euh,np,en,prep,partie,nc,n'est_ce_pas,advneg,O.
17020,31,euh,np,en,prep,partie,nc,n'est_ce_pas,advneg,l',det,O.
17023,34,n'est_ce_pas,advneg,l',det,échec,nc,ou,coo,le,det,O.
17026,37,ou,coo,le,det,retard,nc,du,prep,continent,nc,O.
17027,38,le,det,retard,nc,du,prep,continent,nc,africain,adj,O.
17028,39,retard,nc,du,prep,continent,nc,africain,adj,POINT,poncts,O.
17029,40,du,prep,continent,nc,africain,adj,POINT,poncts,XX,XX,O.
17042,10,que,csu,les,det,gens,nc,puissent,v,communiquer,v,O.
17045,13,puissent,v,communiquer,v,VIRGULE,ponctw,qu',csu,il,cln,O.
17051,19,divulguer,v,leur,det,science,nc,et,coo,leur,clo,O.
17055,23,leur,clo,savoir,v,VIRGULE,ponctw,parce_que,csu,euh,adj,O.
17059,27,euh,adj,la,det,science,nc,VIRGULE,ponctw,étymologiquement,adv,O.
17060,28,la,det,science,nc,VIRGULE,ponctw,étymologiquement,adv,VIRGULE,ponctw,O.
17062,30,VIRGULE,ponctw,étymologiquement,adv,VIRGULE,ponctw,euh,np,c',cln,O.
17063,31,étymologiquement,adv,VIRGULE,ponctw,euh,np,c',cln,est,v,O.
17081,49,dire,v,savoir,v,POINT,ponctw,XX,XX,XX,XX,O.
17084,1,XX,XX,en,prep,Afrique,np,on,cln,a,v,B-geoloc.
17088,5,a,v,des,det,savoirs,nc,mais,coo,sa,det,O.
17091,8,mais,coo,sa,det,(,ponctw,),ponctw,on,cln,O.
17092,9,sa,det,(,ponctw,),ponctw,on,cln,a,v,O.
17101,18,qui,prorel,manque,v,VIRGULE,ponctw,c',cln,est,v,O.
17107,24,faire,v,savoir,v,POINT,ponctw,XX,XX,XX,XX,O.
17112,3,ce,det,ce,det,culte,nc,du,prep,secret,nc,O.
17113,4,ce,det,culte,nc,du,prep,secret,nc,là,adv,O.
17114,5,culte,nc,du,prep,secret,nc,là,adv,je,cln,O.
17119,10,le,det,condamne,v,VIRGULE,ponctw,je,cln,dis,v,O.
17130,21,avancer,v,le,det,continent,nc,POINT,poncts,XX,XX,O.
17136,3,est,v,la,det,première,adj,chose,nc,POINT,ponctw,O.
17137,4,la,det,première,adj,chose,nc,POINT,ponctw,XX,XX,O.
17138,5,première,adj,chose,nc,POINT,ponctw,XX,XX,XX,XX,O.
17143,3,alors,adv,la,det,deuxième,adj,tradition,nc,que,prorel,O.
17144,4,la,det,deuxième,adj,tradition,nc,que,prorel,vous,cln,O.
17148,8,vous,cln,condamnez,v,?,ponctw,XX,XX,XX,XX,O.
17151,1,XX,XX,oui,adv,VIRGULE,ponctw,alors,adv,la,det,O.
17154,4,alors,adv,la,det,deuxième,adj,chose,nc,c',cln,O.
17155,5,la,det,deuxième,adj,chose,nc,c',cln,est,v,O.
17159,9,est,v,toute_la,det,question,nc,euh,np,de,prep,O.
17160,10,toute_la,det,question,nc,euh,np,de,prep,l',det,O.
17163,13,de,prep,l',det,autorité,nc,VIRGULE,ponctw,hein,nc,O.
17164,14,l',det,autorité,nc,VIRGULE,ponctw,hein,nc,du,prep,O.
17165,15,autorité,nc,VIRGULE,ponctw,hein,nc,du,prep,chef,nc,O.
17166,16,VIRGULE,ponctw,hein,nc,du,prep,chef,nc,POINT,ponctw,O.
17167,17,hein,nc,du,prep,chef,nc,POINT,ponctw,XX,XX,O.
17168,18,du,prep,chef,nc,POINT,ponctw,XX,XX,XX,XX,O.
17170,0,XX,XX,XX,XX,hein,nc,euh,np,il,cln,O.
17171,1,XX,XX,hein,nc,euh,np,il,cln,y,clo,O.
17176,6,a,v,une,det,tradition,nc,VIRGULE,ponctw,n'est_ce_pas,advneg,O.
17177,7,une,det,tradition,nc,VIRGULE,ponctw,n'est_ce_pas,advneg,VIRGULE,ponctw,O.
17179,9,VIRGULE,ponctw,n'est_ce_pas,advneg,VIRGULE,ponctw,qui,prorel,voudrait,v,O.
17183,13,voudrait,v,que,csu,euh,nc,lorsque,csu,le,det,O.
17186,16,lorsque,csu,le,det,chef,nc,parle,v,que,csu,O.
17190,20,que,csu,sa,det,parole,nc,ne,advneg,soit,v,O.
17195,25,pas,advneg,contestée,v,VIRGULE,ponctw,hein,nc,POINT,ponctw,O.
17196,26,contestée,v,VIRGULE,ponctw,hein,nc,POINT,ponctw,XX,XX,O.
17197,27,VIRGULE,ponctw,hein,nc,POINT,ponctw,XX,XX,XX,XX,O.
17205,6,appelle,v,la,det,sacralisation,nc,du,prep,chef,nc,O.
17206,7,la,det,sacralisation,nc,du,prep,chef,nc,POINT,ponctw,O.
17207,8,sacralisation,nc,du,prep,chef,nc,POINT,ponctw,XX,XX,O.
17208,9,du,prep,chef,nc,POINT,ponctw,XX,XX,XX,XX,O.
17210,0,XX,XX,XX,XX,hein,nc,VIRGULE,ponctw,je,cln,O.
17211,1,XX,XX,hein,nc,VIRGULE,ponctw,je,cln,pense,v,O.
17216,6,que,csu,la,det,parole,nc,du,prep,chef,nc,O.
17217,7,la,det,parole,nc,du,prep,chef,nc,euh,np,O.
17218,8,parole,nc,du,prep,chef,nc,euh,np,c',cln,O.
17219,9,du,prep,chef,nc,euh,np,c',cln,est,v,O.
17223,13,est,v,une,det,parole,nc,VIRGULE,ponctw,c',cln,O.
17224,14,une,det,parole,nc,VIRGULE,ponctw,c',cln,est,v,O.
17229,19,pas,advneg,la,det,vérité,nc,POINT,ponctw,XX,XX,O.
17230,20,la,det,vérité,nc,POINT,ponctw,XX,XX,XX,XX,O.
17232,0,XX,XX,XX,XX,ti,np,(,ponctw,),ponctw,O.
17233,1,XX,XX,ti,np,(,ponctw,),ponctw,le,det,O.
17234,2,ti,np,(,ponctw,),ponctw,le,det,chef,nc,O.
17236,4,),ponctw,le,det,chef,nc,ne,advneg,détient,v,O.
17241,9,pas,advneg,la,det,vérité,nc,POINT,ponctw,XX,XX,O.
17242,10,la,det,vérité,nc,POINT,ponctw,XX,XX,XX,XX,O.
17244,0,XX,XX,XX,XX,hein,nc,et,coo,je,cln,O.
17250,6,que,csu,en,prep,Afrique,np,VIRGULE,ponctw,les,det,B-geoloc.
17251,7,en,prep,Afrique,np,VIRGULE,ponctw,les,det,chefs,nc,O.
17253,9,VIRGULE,ponctw,les,det,chefs,nc,d',prep,état,nc,O.
17254,10,les,det,chefs,nc,d',prep,état,nc,comme,prep,O.
17255,11,chefs,nc,d',prep,état,nc,comme,prep,Mobutu,np,O.
17256,12,d',prep,état,nc,comme,prep,Mobutu,np,VIRGULE,ponctw,O.
17257,13,état,nc,comme,prep,Mobutu,np,VIRGULE,ponctw,Eyadema,np,B-person.
17258,14,comme,prep,Mobutu,np,VIRGULE,ponctw,Eyadema,np,VIRGULE,ponctw,O.
17259,15,Mobutu,np,VIRGULE,ponctw,Eyadema,np,VIRGULE,ponctw,Houphouët,np,B-person.
17260,16,VIRGULE,ponctw,Eyadema,np,VIRGULE,ponctw,Houphouët,np,et,coo,O.
17261,17,Eyadema,np,VIRGULE,ponctw,Houphouët,np,et,coo,tant,adv,B-person.
17266,22,d',det,autres,pro,VIRGULE,ponctw,se,clr,sont,v,O.
17272,28,sur,prep,cette,det,tradition,nc,là,adv,hein,v,O.
17278,34,légitimer,v,leurs,det,dictatures,nc,VIRGULE,ponctw,le,det,O.
17279,35,leurs,det,dictatures,nc,VIRGULE,ponctw,le,det,parti,nc,O.
17281,37,VIRGULE,ponctw,le,det,parti,nc,unique,adj,VIRGULE,ponctw,O.
17282,38,le,det,parti,nc,unique,adj,VIRGULE,ponctw,la,det,O.
17283,39,parti,nc,unique,adj,VIRGULE,ponctw,la,det,pensée,nc,O.
17285,41,VIRGULE,ponctw,la,det,pensée,nc,unique,adj,VIRGULE,ponctw,O.
17286,42,la,det,pensée,nc,unique,adj,VIRGULE,ponctw,le,det,O.
17287,43,pensée,nc,unique,adj,VIRGULE,ponctw,le,det,refus,nc,O.
17289,45,VIRGULE,ponctw,le,det,refus,nc,de,prep,toute,det,O.
17292,48,de,prep,toute,det,contradiction,nc,POINT,poncts,XX,XX,O.
17299,4,retrouve,v,justement,adv,...,ponctw,XX,XX,XX,XX,O.
17301,0,XX,XX,XX,XX,Jean_Claude,np,or,coo,nous,cln,O.
17306,5,savons,v,que,csu,VIRGULE,ponctw,or,coo,XX,XX,O.
17315,6,est,v,du,prep,choc,nc,des,prep,idées,nc,O.
17316,7,du,prep,choc,nc,des,prep,idées,nc,que,prorel,O.
17317,8,choc,nc,des,prep,idées,nc,que,prorel,naît,v,O.
17321,12,naît,v,la,det,vérité,nc,POINT,ponctw,XX,XX,O.
17322,13,la,det,vérité,nc,POINT,ponctw,XX,XX,XX,XX,O.
17325,1,XX,XX,oui,pres,POINT,ponctw,XX,XX,XX,XX,O.
17336,2,dis,v,que,csu,l',det,Afrique,np,a,v,O.
17337,3,que,csu,l',det,Afrique,np,a,v,payé,v,B-geoloc.
17342,8,cher,adv,cette,det,tradition,nc,là,adv,VIRGULE,ponctw,O.
17344,10,tradition,nc,là,adv,VIRGULE,ponctw,sur,prep,laquelle,prorel,O.
17348,14,laquelle,prorel,des,prep,gens,nc,se,clr,sont,v,O.
17357,23,le,det,la,det,tyrannie,nc,VIRGULE,ponctw,la,det,O.
17358,24,la,det,tyrannie,nc,VIRGULE,ponctw,la,det,dictature,nc,O.
17360,26,VIRGULE,ponctw,la,det,dictature,nc,POINT,ponctw,XX,XX,O.
17361,27,la,det,dictature,nc,POINT,ponctw,XX,XX,XX,XX,O.
17363,0,XX,XX,XX,XX,hum,nc,mais,coo,on,cln,O.
17368,5,retrouve,v,cette,det,tradition,nc,Jean_Claude,np,VIRGULE,ponctw,O.
17369,6,cette,det,tradition,nc,Jean_Claude,np,VIRGULE,ponctw,je,cln,B-person.
17370,7,tradition,nc,Jean_Claude,np,VIRGULE,ponctw,je,cln,(,ponctw,O.
17372,9,VIRGULE,ponctw,je,cln,(,ponctw,ne,advneg,),ponctw,O.
17374,11,(,ponctw,ne,advneg,),ponctw,sais,v,pas,advneg,O.
17381,18,m',clr,entendez,v,VIRGULE,ponctw,est_ce_qu',csu,on,cln,O.
17386,23,retrouve,v,cette,det,tradition,nc,dans,prep,les,det,O.
17389,26,dans,prep,les,det,différentes,adj,sphères,nc,de,prep,O.
17390,27,les,det,différentes,adj,sphères,nc,de,prep,la,det,O.
17393,30,de,prep,la,det,société,nc,VIRGULE,ponctw,c'est_à_dire,coo,O.
17394,31,la,det,société,nc,VIRGULE,ponctw,c'est_à_dire,coo,à,prep,O.
17397,34,c'est_à_dire,coo,à,prep,tous_les,nc,niveaux,nc,ou,coo,O.
17398,35,à,prep,tous_les,nc,niveaux,nc,ou,coo,simplement,adv,O.
17401,38,ou,coo,simplement,adv,euh,np,euh,np,chez,prep,O.
17402,39,simplement,adv,euh,np,euh,np,chez,prep,les,det,O.
17405,42,chez,prep,les,det,dirigeants,nc,?,ponctw,XX,XX,O.
17406,43,les,det,dirigeants,nc,?,ponctw,XX,XX,XX,XX,O.
17414,6,dans,prep,les,det,partis,nc,politiques,adj,hein,adj,O.
17415,7,les,det,partis,nc,politiques,adj,hein,adj,POINT,ponctw,O.
17416,8,partis,nc,politiques,adj,hein,adj,POINT,ponctw,XX,XX,O.
17417,9,politiques,adj,hein,adj,POINT,ponctw,XX,XX,XX,XX,O.
17425,6,dans,prep,les,det,familles,nc,hein,nc,VIRGULE,ponctw,O.
17426,7,les,det,familles,nc,hein,nc,VIRGULE,ponctw,où,prorel,O.
17427,8,familles,nc,hein,nc,VIRGULE,ponctw,où,prorel,par_exemple,adv,O.
17431,12,par_exemple,adv,les,det,enfants,nc,VIRGULE,ponctw,les,det,O.
