1	Ennakkaoui	np	I-person
2	,	ponctw	O
3	Abdelghani	np	B-person
4	Ben	np	I-person
5	Taouss	np	I-person
6	et	coo	O
7	compagnies	nc	O
8	.	ponctw	O
	
0	les	det	O
1	mises	nc	O
2	en	prep	O
3	cause	nc	O
4	ont	v	O
5	été	v	O
6	ensuite	adv	O
7	présentées	v	O
8	aux	prep	O
9	juges	nc	O
10	d'	prep	O
11	instruction	nc	O
12	a	v	O
13	ajouté	v	O
14	le	det	O
15	procureur	nc	O
16	général	adj	O
17	du	prep	O
18	roi	nc	O
19	dans	prep	O
20	un	det	O
21	communiqué	nc	O
22	.	ponctw	O
	
0	Israéliens	np	O
1	et	coo	O
2	Palestiniens	np	O
3	jugent	v	O
4	la	det	O
5	rencontre	nc	O
6	entre	prep	O
7	les	det	O
8	Premiers	np	O
9	ministres	nc	O
10	israélien	adj	O
11	Ariel	np	B-person
12	Sharon	np	I-person
13	et	coo	O
14	palestinien	adj	O
15	Mahmoud	np	B-person
16	Abbas	np	I-person
17	positive	adj	O
18	et	coo	O
19	encourageante	adj	O
20	.	ponctw	O
	
0	la	det	O
1	rencontre	nc	O
2	est	v	O
3	également	adv	O
4	qualifiée	v	O
5	de	prep	O
6	positive	adj	O
7	par	prep	O
8	la	det	O
9	Maison	np	B-org
10	Blanche	np	I-org
11	.	ponctw	O
	
0	le	det	O
1	point	nc	O
2	de	prep	O
3	situation	nc	O
4	Nadira	np	B-person
5	Belkhoutout	np	I-person
	
0	pour	prep	O
1	les	det	O
2	Palestiniens	np	O
3	,	ponctw	O
4	la	det	O
5	rencontre	nc	O
6	a	v	O
7	été	v	O
8	particulièrement	adv	O
9	utile	adj	O
10	,	ponctw	O
11	du_fait_qu'	csu	O
12	il	cln	O
13	a	v	O
14	été	v	O
15	décidé	v	O
16	de	prep	O
17	créer	v	O
18	des	det	O
19	comités	nc	O
20	de	prep	O
21	travail	nc	O
22	commun	adj	O
23	sur	prep	O
24	les	det	O
25	questions	nc	O
26	en_suspens	adv	O
27	a	v	O
28	déclaré	v	O
29	le	det	O
30	ministre	nc	O
31	palestinien	adj	O
32	de	prep	O
33	l'	det	O
34	information	nc	O
35	*	ponctw	B-person
36	Nabil	np	I-person
37	Amr	np	I-person
38	.	ponctw	O
	
0	le	det	O
1	porte_parole	nc	O
2	de	prep	O
3	Sharon	np	B-person
4	a	v	O
5	déclaré	v	O
6	pour	prep	O
7	sa	det	O
8	part	nc	O
9	que	csu	O
10	ce	pro	O
11	qui	prorel	O
12	est	v	O
13	encourageant	v	O
14	dans	prep	O
15	cette	det	O
16	rencontre	nc	O
17	c'	cln	O
18	est	v	O
19	qu'	csu	O
20	elle	cln	O
21	a	v	O
22	permis	v	O
23	de	prep	O
24	discuter	v	O
25	de	prep	O
26	façon	nc	O
27	constructive	adj	O
28	des	prep	O
29	questions	nc	O
30	en	prep	O
31	évitant	v	O
32	l'	det	O
33	écueil	nc	O
34	de	prep	O
35	polémiques	nc	O
36	inutiles	adj	O
37	.	ponctw	O
	
0	les	det	O
1	comités	nc	O
2	se	clr	O
3	chargeront	v	O
4	de	prep	O
5	questions	nc	O
6	de	prep	O
7	sécurité	nc	O
8	économique	adj	O
9	et	coo	O
10	financière	adj	O
11	et	coo	O
12	de	prep	O
13	la	det	O
14	libération	nc	O
15	de	prep	O
16	détenus	nc	O
17	palestiniens	adj	O
18	.	poncts	O
	
0	lors_de	prep	O
1	la	det	O
2	rencontre	nc	O
3	,	ponctw	O
4	Sharon	np	B-person
5	s'	clr	O
6	est	v	O
7	déclaré	v	O
8	prêt	adj	O
9	à	prep	O
10	permettre	v	O
11	au	prep	O
12	président	nc	O
13	d'	prep	O
14	autorité	nc	O
15	palestinienne	adj	O
16	Yasser_Arafat	np	B-person
17	de	prep	O
18	s'	clr	O
19	installer	v	O
20	à	prep	O
21	Gaza	np	B-geoloc
22	sans	prep	O
23	lui	clo	O
24	rendre	v	O
25	son	det	O
26	cependant	adv	O
27	la	det	O
28	liberté	nc	O
29	de	prep	O
30	mouvement	nc	O
31	.	ponctw	O
	
0	Abbas	np	B-person
1	réclame	nc	O
2	,	ponctw	O
3	de	prep	O
4	son	det	O
5	côté	nc	O
6	,	ponctw	O
7	la	det	O
8	levée	nc	O
9	totale	adj	O
10	du	prep	O
11	siège	nc	O
12	auquel	prep	O
13	est	v	O
14	soumis	v	O
15	le	det	O
16	président	nc	O
17	de	prep	O
18	l'	det	O
19	autorité	nc	O
20	palestinienne	adj	O
21	.	ponctw	O
	
0	avant_d'	prep	O
1	entamer	v	O
2	leur	det	O
3	rencontre	nc	O
4	,	ponctw	O
5	les	det	O
6	deux	adj	O
7	hommes	nc	O
8	ont	v	O
9	prononcé	v	O
10	deux	det	O
11	brèves	adj	O
12	allocutions	nc	O
13	devant	prep	O
14	la	det	O
15	presse	nc	O
16	;	ponctw	O
17	Abbas	np	B-person
18	a	v	O
19	répété	v	O
20	,	ponctw	O
21	à	prep	O
22	cette	det	O
23	occasion	nc	O
24	,	ponctw	O
25	les	det	O
26	principales	adj	O
27	exigences	nc	O
28	des	prep	O
29	Palestiniens	np	O
30	,	ponctw	O
31	les	det	O
32	meurtres	nc	O
33	et	coo	O
34	les	det	O
35	destructions	nc	O
36	ne	advneg	O
37	peuvent	v	O
38	provoquer	v	O
39	que	csu	O
40	la	det	O
41	haine	nc	O
42	et	coo	O
43	l'	det	O
44	hostilité	nc	O
45	,	ponctw	O
46	a	v	O
47	t_il	adv	O
48	précisé	v	O
49	,	ponctw	O
50	en	prep	O
51	allusion	nc	O
52	à_la	adv	O
53	politique	nc	O
54	israélienne	adj	O
55	des	prep	O
56	liquidations	nc	O
57	de	prep	O
58	militants	nc	O
59	et	coo	O
60	aux	prep	O
61	incursions	nc	O
62	de	prep	O
63	l'	det	O
64	armée	nc	O
65	en	prep	O
66	territoire	nc	O
67	autonome	adj	O
68	palestinien	adj	O
69	.	poncts	O
	
0	le	det	O
1	ministre	nc	O
2	israélien	adj	O
3	Ariel	np	B-person
4	Sharon	np	I-person
5	a	v	O
6	déclaré	v	O
7	je	cln	O
8	cite	v	O
9	:	ponctw	O
	
0	qu'	csu	O
1	il	cln	O
2	n'	advneg	O
3	*	ponctw	O
4	épargnerait	v	O
5	aucun	det	O
6	effort	nc	O
7	pour	prep	O
8	parvenir	v	O
9	à	prep	O
10	un	det	O
11	règlement	nc	O
12	politique	adj	O
13	mais	coo	O
14	a	v	O
15	aussitôt	adv	O
16	ajouté	v	O
17	que	csu	O
18	sa	det	O
19	responsabilité	nc	O
20	première	adj	O
21	et	coo	O
22	principale	adj	O
23	était	v	O
24	la	det	O
25	sécurité	nc	O
26	d'	prep	O
27	Israël	np	B-org
28	et	coo	O
29	de	prep	O
30	ses	det	O
31	citoyens	nc	O
32	.	ponctw	O
	
0	Sharon	np	B-person
1	et	coo	O
2	Abbas	np	B-person
3	devraient	v	O
4	se	clr	O
5	rencontrer	v	O
6	la	det	O
7	semaine	nc	O
8	prochaine	adj	O
9	ce	pro	O
10	qui	prorel	O
11	a	v	O
12	été	v	O
13	confirmé	v	O
14	en_principe	adv	O
15	par	prep	O
16	la	det	O
17	partie	nc	O
18	israélienne	adj	O
19	.	ponctw	O
	
0	aux	prep	O
1	États_Unis	np	B-geoloc
2	,	ponctw	O
3	la	det	O
4	Maison	np	B-org
5	Blanche	np	I-org
6	a	v	O
7	jugé	v	O
8	encourageante	adj	O
9	les	det	O
10	discussions	nc	O
11	entre	prep	O
12	les	det	O
13	Premiers	np	O
14	ministres	nc	O
15	a	v	O
16	(	ponctw	O
17	)	ponctw	O
18	israéliens	adj	O
19	et	coo	O
20	palestiniens	adj	O
21	.	ponctw	O
	
0	la	det	O
1	Maison	np	B-org
2	Blanche	np	I-org
3	étudie	v	O
4	également	adv	O
5	la	det	O
6	possibilité	nc	O
7	de	prep	O
8	fournir	v	O
9	une	det	O
10	aide	nc	O
11	directe	adj	O
12	américaine	adj	O
13	à	prep	O
14	l'	det	O
15	autorité	nc	O
16	palestinienne	adj	O
17	sans	prep	O
18	en	clo	O
19	préciser	v	O
20	le	det	O
21	montant	nc	O
22	éventuel	adj	O
23	.	poncts	O
	
0	la	det	O
1	coalition	nc	O
2	américano	adj	O
3	britannique	adj	O
4	connaît	v	O
5	chaque	det	O
6	jour	nc	O
7	plus	adv	O
8	de	prep	O
9	difficultés	nc	O
10	.	ponctw	O
	
0	soldats	nc	O
1	américains	adj	O
2	ont	v	O
3	été	v	O
4	tués	v	O
5	dans	prep	O
6	une	det	O
7	attaque	nc	O
8	à	prep	O
9	Bagdad	np	B-geoloc
10	au	prep	O
11	lendemain	nc	O
12	d'	prep	O
13	explosions	nc	O
14	mystérieuses	adj	O
15	à	prep	O
16	Faloudja	np	B-geoloc
17	,	ponctw	O
18	à	prep	O
19	l'	det	O
20	ouest	nc	O
21	de	prep	O
22	la	det	O
23	capitale	nc	O
24	,	ponctw	O
25	dont	prorel	O
26	l'une	pro	O
27	a	v	O
28	tué	v	O
29	six	det	O
30	étudiants	nc	O
31	en	prep	O
32	théologie	nc	O
33	dans	prep	O
34	l'	det	O
35	enceinte	nc	O
36	d'	prep	O
37	une	det	O
38	mosquée	nc	O
39	.	ponctw	O
	
0	Aziza	np	B-person
1	Ziani	np	I-person
2	:	ponctw	O
	
0	les	det	O
1	quatre	nc	O
2	militaires	nc	O
3	américains	adj	O
4	ont	v	O
5	été	v	O
6	tués	v	O
7	,	ponctw	O
8	deux	det	O
9	autres	adj	O
10	blessés	nc	O
11	quand	csu	O
12	leur	det	O
13	véhicule	nc	O
14	a	v	O
15	été	v	O
16	attaqué	v	O
17	au	prep	O
18	lance	nc	O
19	roquette	nc	O
20	alors_qu'	csu	O
21	ils	cln	O
22	circulaient	v	O
23	dans	prep	O
24	le	det	O
25	quartier	nc	O
26	d'	prep	O
27	Al	np	B-geoloc
28	Mustansariya	np	I-geoloc
29	dans	prep	O
30	le	det	O
31	centre	nc	O
32	de	prep	O
33	Bagdad	np	B-geoloc
34	selon	prep	O
35	les	det	O
36	témoins	nc	O
37	,	ponctw	O
38	cette	det	O
39	attaque	nc	O
40	n'	advneg	O
41	a	v	O
42	pu	v	O
43	être	v	O
44	confirmée	v	O
45	de	prep	O
46	source	nc	O
47	militaire	adj	O
48	américaine	adj	O
49	.	poncts	O
	
0	le	det	O
1	véhicule	nc	O
2	militaire	adj	O
3	a	v	O
4	été	v	O
5	totalement	adv	O
6	incendié	v	O
7	dans	prep	O
8	l'	det	O
9	attaque	nc	O
10	menée	v	O
11	de_plus	adv	O
12	une	det	O
13	voiture	nc	O
14	qui	prorel	O
15	roulait	v	O
16	dans	prep	O
17	le	det	O
18	sens	nc	O
19	opposé	v	O
20	qui	prorel	O
21	a	v	O
22	pris	v	O
23	la	det	O
24	fuite	nc	O
25	,	ponctw	O
26	un	det	O
27	autobus	nc	O
28	irakien	adj	O
29	est	v	O
30	également	adv	O
31	pris	v	O
32	ou	coo	O
33	plutôt	adv	O
34	a	v	O
35	également	adv	O
36	pris	v	O
37	feu	nc	O
38	et	coo	O
39	son	det	O
40	chauffeur	nc	O
41	a	v	O
42	été	v	O
43	blessé	v	O
44	.	poncts	O
	
0	les	det	O
1	soldats	nc	O
2	américains	adj	O
3	tués	v	O
4	blessés	nc	O
5	ont	v	O
6	été	v	O
7	évacués	v	O
8	,	ponctw	O
9	les	det	O
10	forces	nc	O
11	américaines	adj	O
12	ont	v	O
13	bouclé	v	O
14	le	det	O
15	secteur	nc	O
16	de	prep	O
17	l'	det	O
18	attaque	nc	O
19	.	ponctw	O
	
0	ce	det	O
1	mardi	nc	O
2	à	prep	O
3	l'	det	O
4	aube	nc	O
5	,	ponctw	O
6	une	det	O
7	autre	adj	O
8	attaque	nc	O
9	au	prep	O
10	lance_roquettes	nc	O
11	a	v	O
12	visé	v	O
13	une	det	O
14	euh	nc	O
15	base	nc	O
16	américaine	adj	O
17	à	prep	O
18	Faloudja	np	B-geoloc
19	à	prep	O
20	cinquante	det	O
21	kilomètres	nc	O
22	à	prep	O
23	l'	det	O
24	ouest	nc	O
25	de	prep	O
26	Bagdad	np	B-geoloc
27	où	prorel	O
28	six	det	O
29	*	ponctw	O
30	étudiants	nc	O
31	en	prep	O
32	théologie	nc	O
33	ont	v	O
34	été	v	O
35	tués	v	O
36	dans	prep	O
37	la	det	O
38	nuit	nc	O
39	dans	prep	O
40	une	det	O
41	série	nc	O
42	d'	prep	O
43	explosions	nc	O
44	que	csu	O
45	des	det	O
46	habitants	nc	O
47	de	prep	O
48	la	det	O
49	ville	nc	O
50	ont	v	O
51	attribué	v	O
52	aux	prep	O
53	forces	nc	O
54	américaines	adj	O
55	.	poncts	O
	
0	trois	det	O
1	explosions	nc	O
2	ont	v	O
3	secoué	v	O
4	la	det	O
5	ville	nc	O
6	dans	prep	O
7	la	det	O
8	nuit	nc	O
9	,	ponctw	O
10	le	det	O
11	euh	nc	O
12	des	prep	O
13	déflagrations	nc	O
14	s'	clr	O
15	est	v	O
16	produite	v	O
17	dans	prep	O
18	l'	det	O
19	enceinte	nc	O
20	de	prep	O
21	la	det	O
22	mosquée	nc	O
23	d'	prep	O
24	El	np	B-geoloc
25	Hassan	np	I-geoloc
26	dans	prep	O
27	le	det	O
28	quartier	nc	O
29	d'	prep	O
30	Al	np	B-geoloc
31	Askari	np	I-geoloc
32	où	prorel	O
33	les	det	O
34	six	nc	O
35	étudiants	nc	O
36	en	prep	O
37	théologie	nc	O
38	ont	v	O
39	trouvé	v	O
40	la	det	O
41	mort	nc	O
42	selon	prep	O
43	des	det	O
44	sources	nc	O
45	hospitalières	adj	O
46	.	ponctw	O
	
0	le	det	O
1	secrétaire	nc	O
2	général	adj	O
3	des	prep	O
4	Nations_unies	np	B-org
5	Kofi_Annan	np	B-person
6	a	v	O
7	de_nouveau	adv	O
8	réclamé	v	O
9	l'	det	O
10	envoi	nc	O
11	rapide	adj	O
12	d'	prep	O
13	une	det	O
14	force	nc	O
15	internationale	adj	O
16	de	prep	O
17	paix	nc	O
18	au	prep	O
19	Libéria	np	B-geoloc
20	où	prorel	O
21	les	det	O
22	agences	nc	O
23	humanitaires	adj	O
24	non	advneg	O
25	gouvernementales	adj	O
26	ont	v	O
27	commencé	v	O
28	à	prep	O
29	*	ponctw	O
30	apporter	v	O
31	leur	det	O
32	aide	nc	O
33	à	prep	O
34	des	det	O
35	milliers	nc	O
36	de	prep	O
37	personnes	nc	O
38	blessées	adj	O
39	ou	coo	O
40	épuisées	v	O
41	par	prep	O
42	les	det	O
43	récents	adj	O
44	combats	nc	O
45	.	ponctw	O
	
0	Kofi_Annan	np	B-person
1	a	v	O
2	estimé	v	O
3	qu'	csu	O
4	une	det	O
5	force	nc	O
6	de	prep	O
7	maintien	nc	O
8	de	prep	O
9	la	det	O
10	paix	nc	O
11	solide	nc	O
12	capable	adj	O
13	de	prep	O
14	changer	v	O
15	la	det	O
16	donne	nc	O
17	sur	prep	O
18	le	det	O
19	terrain	nc	O
20	était	v	O
21	nécessaire	adj	O
22	pour	prep	O
23	le	det	O
24	Libéria	np	B-geoloc
25	où	prorel	O
26	les	det	O
27	rebelles	nc	O
28	opposées	v	O
29	au	prep	O
30	président	nc	O
31	Taylor	np	B-person
32	encerclent	v	O
33	la	det	O
34	capitale	nc	O
35	Monrovia	np	B-geoloc
36	.	ponctw	O
	
0	le	det	O
1	secrétaire	nc	B-person
2	général	adj	I-person
3	de	prep	I-person
4	l'	det	I-person
5	!	ponctw	I-person
	
0	ONU	nc	I-person
1	s'	clr	O
2	est	v	O
3	toutefois	adv	O
4	abstenu	v	O
5	de	prep	O
6	demander	v	O
7	explicitement	adv	O
8	aux	prep	O
9	États_Unis	np	B-org
10	d'	prep	O
11	en	clo	O
12	prendre	v	O
13	la	det	O
14	tête	nc	O
15	.	ponctw	O
	
0	pour	prep	O
1	sa	det	O
2	part	nc	O
3	,	ponctw	O
4	le	det	O
5	secrétaire	nc	O
6	d'	prep	O
7	État	nc	O
8	Colin	np	B-person
9	Powell	np	I-person
10	a	v	O
11	indiqué	v	O
12	que	csu	O
13	Washington	np	B-org
14	examinait	v	O
15	un	det	O
16	éventuel	adj	O
17	ou	coo	O
18	un	det	O
19	éventuel	adj	O
20	plutôt	adv	O
21	un	det	O
22	éventail	nc	O
23	d'	prep	O
24	options	nc	O
25	et	coo	O
26	que	csu	O
27	le	det	O
28	président	nc	O
29	George	np	B-person
30	W	np	I-person
31	Bush	np	I-person
32	après	prep	O
33	avoir	v	O
34	été	v	O
35	informé	v	O
36	prendrait	v	O
37	une	det	O
38	décision	nc	O
39	.	ponctw	O
	
0	sur	prep	O
1	le	det	O
2	plan	nc	O
3	humanitaire	adj	O
4	,	ponctw	O
5	le	det	O
6	HCR	np	O
7	se	clr	O
8	prépare	v	O
9	à	prep	O
10	évacuer	v	O
11	des	det	O
12	Sierra	np	O
13	léonais	adj	O
14	qui	prorel	O
15	se	clr	O
16	trouvent	v	O
17	à	prep	O
18	Monrovia	np	B-geoloc
19	où	prorel	O
20	la	det	O
21	situation	nc	O
22	reste	v	O
23	tendue	v	O
24	.	ponctw	O
	
0	pour	prep	O
1	plus	adv	O
2	de	prep	O
3	détails	nc	O
4	,	ponctw	O
5	nous	cln	O
6	écoutons	v	O
7	Christiane	np	B-person
8	Berthiaume	np	I-person
9	porte_parole	np	O
10	du	prep	O
11	PAM	np	B-org
12	à	prep	O
13	Genève	np	B-geoloc
14	.	ponctw	O
	
0	la	det	O
1	situation	nc	O
2	est	v	O
3	calme	v	O
4	en	prep	O
5	ce	det	O
6	moment	nc	O
7	à	prep	O
8	Monrovia	np	B-geoloc
9	mais	coo	O
10	très	adv	O
11	tendue	v	O
12	la	det	O
13	population	nc	O
14	vit	v	O
15	dans	prep	O
16	la	det	O
17	peur	nc	O
18	dans	prep	O
19	la	det	O
20	terreur	nc	O
21	d'	prep	O
22	une	det	O
23	reprise	nc	O
24	des	prep	O
25	combats	nc	O
26	.	ponctw	O
	
0	les	det	O
1	camps	nc	O
2	pour	prep	O
3	personnes	nc	O
4	déplacées	adj	O
5	sont	v	O
6	maintenant	adv	O
7	complètement	adv	O
8	vides	adj	O
9	de	prep	O
10	leur	det	O
11	population	nc	O
12	.	ponctw	O
	
0	dès_que	csu	O
1	les	det	O
2	combats	nc	O
3	ont	v	O
4	repris	v	O
5	la	det	O
6	semaine	nc	O
7	dernière	adj	O
8	ces	det	O
9	derniers	adj	O
10	ont	v	O
11	fui	v	O
12	vers	prep	O
13	la	det	O
14	capitale	nc	O
15	,	ponctw	O
16	ils	cln	O
17	ne	advneg	O
18	tenaient	v	O
19	pas	advneg	O
20	à	prep	O
21	revivre	v	O
22	ce_qu'	csu	O
23	ils	cln	O
24	avaient	v	O
25	vécu	v	O
26	pendant	prep	O
27	la	det	O
28	première	adj	O
29	vague	nc	O
30	.	ponctw	O
	
0	vous	cln	O
1	savez	v	O
2	quand	csu	O
3	on	cln	O
4	est	v	O
5	retourné	v	O
6	dans	prep	O
7	ces	det	O
8	camps	nc	O
9	,	ponctw	O
10	ils	cln	O
11	nous	clo	O
12	ont	v	O
13	raconté	v	O
14	des	det	O
15	histoires	nc	O
16	assez	adv	O
17	horribles	adj	O
18	de	prep	O
19	violence	nc	O
20	donc	adv	O
21	ils	cln	O
22	sont	v	O
23	retournés	v	O
24	vers	prep	O
25	Monrovia	np	B-geoloc
26	.	ponctw	O
	
0	tout_le	v	O
1	monde	nc	O
2	vers	prep	O
3	le	det	O
4	centre	nc	O
5	de	prep	O
6	la	det	O
7	ville	nc	O
8	vit	v	O
9	dans	prep	O
10	des	det	O
11	conditions	nc	O
12	épouvantables	adj	O
13	:	ponctw	O
	
0	d'	prep	O
1	eau	nc	O
2	,	ponctw	O
3	pas	advneg	O
4	d'	prep	O
5	électricité	nc	O
6	,	ponctw	O
7	pas	advneg	O
8	de	prep	O
9	nourriture	nc	O
10	c'	cln	O
11	est	v	O
12	la	det	O
13	saison	nc	O
14	des	prep	O
15	pluies	nc	O
16	,	ponctw	O
17	alors	adv	O
18	maladies	nc	O
19	respiratoires	adj	O
20	chez	prep	O
21	les	det	O
22	enfants	nc	O
23	,	ponctw	O
24	les	det	O
25	hôpitaux	nc	O
26	sont	v	O
27	débordés	adj	O
28	.	ponctw	O
	
0	il	cln	O
1	y	clo	O
2	a	v	O
3	*	ponctw	O
4	un	det	O
5	autre	adj	O
6	mouvement	nc	O
7	de	prep	O
8	déplacer	v	O
9	les	det	O
10	gens	nc	O
11	qui	prorel	O
12	quittent	v	O
13	Monrovia	np	B-geoloc
14	,	ponctw	O
15	pour	prep	O
16	se	clr	O
17	diriger	v	O
18	vers	prep	O
19	le	det	O
20	canal	nc	O
21	le	det	O
22	canal	nc	O
23	est	v	O
24	quand_même	adv	O
25	situé	v	O
26	à	prep	O
27	trois	det	O
28	cent	det	O
29	kilomètres	nc	O
30	,	ponctw	O
31	les	det	O
32	gens	nc	O
33	vont	v	O
34	faire	v	O
35	probablement	adv	O
36	la	det	O
37	route	nc	O
38	à	prep	O
39	pied	nc	O
40	.	ponctw	O
	
0	le	det	O
1	reste	nc	O
2	de	prep	O
3	l'	det	O
4	actualité	nc	O
5	internationale	adj	O
6	brièvement	adv	O
7	avec	prep	O
8	vous	cln	O
9	Aziza	np	B-person
	
0	le	det	O
1	parlement	nc	B-org
2	slovaque	adj	I-org
3	a	v	O
4	ratifié	v	O
5	le	det	O
6	traité	nc	O
7	d'	prep	O
8	accession	nc	O
9	à	prep	O
10	l'	det	O
11	Union	np	B-org
12	européenne	adj	I-org
13	ouvrant	v	O
14	ainsi	adv	O
15	la	det	O
16	voie	nc	O
17	à	prep	O
18	l'	det	O
19	ad	nc	O
20	(	ponctw	O
21	hésion	nc	O
22	)	ponctw	O
23	à	prep	O
24	l'	det	O
25	adhésion	nc	O
26	du	prep	O
27	pays	nc	O
28	à	prep	O
29	l'	det	O
30	Union	np	B-org
31	européenne	adj	I-org
32	l'	det	O
33	an	nc	O
34	prochain	adj	O
35	le	det	O
36	Premier	np	O
37	ministre	nc	O
38	slovaque	adj	O
39	se	clr	O
40	félicite	v	O
41	du	prep	O
42	vote	nc	O
43	jugeant	v	O
44	que	csu	O
45	le	det	O
46	traité	nc	O
47	était	v	O
48	l'un	pro	O
49	des	prep	O
50	documents	nc	O
51	les	det	O
52	plus	adv	O
53	importants	adj	O
54	de	prep	O
55	l'	det	O
56	histoire	nc	O
57	contemporaine	adj	O
58	de	prep	O
59	ce	det	O
60	pays	nc	O
61	.	ponctw	O
	
0	la	det	O
1	Russie	np	B-org
2	a	v	O
3	annoncé	v	O
4	qu'	csu	O
5	un	det	O
6	accord	nc	O
7	ouvrant	v	O
8	la	det	O
9	voie	nc	O
10	des	prep	O
11	exportations	nc	O
12	de	prep	O
13	combustibles	nc	O
14	nucléaires	adj	O
15	vers	prep	O
16	Téhéran	np	B-geoloc
17	serait	v	O
18	signé	v	O
19	prochainement	adv	O
20	dans	prep	O
21	le	det	O
22	cadre	nc	O
23	du	prep	O
24	contrat	nc	O
25	portant	v	O
26	sur	prep	O
27	la	det	O
28	construction	nc	O
29	conjointe	adj	O
30	de	prep	O
31	la	det	O
32	première	adj	O
33	centrale	adj	O
34	iranienne	adj	O
35	.	ponctw	O
	
0	la	det	O
1	force	nc	O
2	de	prep	O
3	stabilisation	nc	O
4	de	prep	O
5	l'	det	O
6	OTAN	np	B-org
7	a	v	O
8	annoncé	v	O
9	avoir	v	O
10	découvert	v	O
11	en	prep	O
12	Bosnie	np	B-geoloc
13	centrale	adj	O
14	un	det	O
15	camp	nc	O
16	d'	prep	O
17	entraînement	nc	O
18	militaire	adj	O
19	illégal	adj	O
20	et	coo	O
21	saisi	v	O
22	une	det	O
23	importante	adj	O
24	quantité	nc	O
25	d'	prep	O
26	armes	nc	O
27	.	ponctw	O
	
0	et_puis	coo	O
1	enfin	adv	O
2	en	prep	O
3	Ouganda	np	B-geoloc
4	,	ponctw	O
5	au_moins	adv	O
6	cent	nc	O
7	quarante	adj	O
8	six	det	O
9	personnes	nc	O
10	ont	v	O
11	été	v	O
12	tuées	v	O
13	,	ponctw	O
14	quatre	det	O
15	vingt	nc	O
16	huit	det	O
17	autres	adj	O
18	blessées	nc	O
19	dans	prep	O
20	le	det	O
21	nord	nc	O
22	du	prep	O
23	pays	nc	O
24	,	ponctw	O
25	au_cours_du	prep	O
26	mois	nc	O
27	de	prep	O
28	juin	nc	O
29	,	ponctw	O
30	tandis_que	csu	O
31	les	det	O
32	combats	nc	O
33	se	clr	O
34	poursuivent	v	O
35	entre	prep	O
36	les	det	O
37	forces	nc	O
38	gouvernementales	adj	O
39	et	coo	O
40	les	det	O
41	rebelles	nc	O
42	de	prep	O
43	l'	det	O
44	armée	nc	O
45	de	prep	O
46	résistance	nc	O
47	.	ponctw	O
	
0	du	prep	O
1	sport	nc	O
2	pour	prep	O
3	clore	v	O
4	ce	det	O
5	journal	nc	O
6	,	ponctw	O
7	le	det	O
8	tennis	nc	O
9	,	ponctw	O
10	l'	det	O
11	américaine	adj	O
12	Venus	np	B-person
13	Williams	np	I-person
14	victorieuse	adj	O
15	de	prep	O
16	sa	det	O
17	compatriote	nc	O
18	Lindsay	np	B-person
19	Davenport	np	I-person
20	Davenport	np	B-person
21	a	v	O
22	rejoint	v	O
23	en	prep	O
24	demi_finale	v	O
25	la	det	O
26	belge	nc	O
27	Kim	np	B-person
28	Clijsters	np	I-person
29	qui	prorel	O
30	a	v	O
31	écarté	v	O
32	dans	prep	O
33	le	det	O
34	même	adj	O
35	temps	nc	O
36	l'	det	O
37	italienne	adj	O
38	Silvia	np	B-person
39	Farina	np	I-person
40	Elia	np	I-person
41	lors_de	prep	O
42	la	det	O
43	huitième	adj	O
44	journée	nc	O
45	du	prep	O
46	tournoi	nc	O
47	de	prep	O
48	tennis	nc	O
49	sur	prep	O
50	gazon	nc	O
51	de	prep	O
52	Wimbledon	np	B-geoloc
53	consacré	v	O
54	au	prep	O
55	quart	nc	O
56	de	prep	O
57	finale	adj	O
58	dames	nc	O
59	.	ponctw	O
	
0	c'	cln	O
1	est	v	O
2	la	det	O
3	fin	nc	O
4	de	prep	O
5	ce	det	O
6	journal	nc	O
7	merci	nc	O
8	de	prep	O
9	l'	det	O
10	avoir	v	O
11	suivi	v	O
12	je	cln	O
13	vous	clo	O
14	en	clo	O
15	rappelle	v	O
16	les	det	O
17	principaux	adj	O
18	titres	nc	O
19	.	ponctw	O
	
0	en	prep	O
1	visite	nc	O
2	de	prep	O
3	travail	nc	O
4	à	prep	O
5	Lisbonne	np	B-geoloc
6	le	det	O
7	ministre	nc	O
8	des	prep	O
9	affaires	nc	O
10	étrangères	adj	O
11	et	coo	O
12	de	prep	O
13	la	det	O
14	coopération	nc	O
15	a	v	O
16	été	v	O
17	reçu	v	O
18	par	prep	O
19	le	det	O
20	président	nc	O
21	de	prep	O
22	l'	det	O
23	assemblée	nc	O
24	de	prep	O
25	la	det	O
26	république	nc	O
27	.	ponctw	O
	
0	Mustapha	np	B-person
1	Sahel	np	I-person
2	et	coo	O
3	Taïb	np	B-person
4	Fassi	np	I-person
5	Fihri	np	I-person
6	président	nc	O
7	à	prep	O
8	Bruxelles	np	B-geoloc
9	une	det	O
10	séance	nc	O
11	de	prep	O
12	travail	nc	O
13	avec	prep	O
14	les	det	O
15	ambassadeurs	nc	O
16	de	prep	O
17	sa	det	O
18	majesté	nc	O
19	le	det	O
20	roi	nc	O
21	accrédités	v	O
22	en	prep	O
23	Europe	np	B-geoloc
24	.	ponctw	O
	
0	création	nc	O
1	de	prep	O
2	la	det	O
3	Fondation	np	O
4	Mohamed	np	B-person
5	Ma	np	B-geoloc
6	(	ponctw	I-geoloc
7	roc	nc	I-geoloc
